DateTime,EndDateTime,DeviceId,Aggregation,AppName,AppPublisher
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,nvidia container,Nvidia Corporation
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,Nvidia,Nvidia Corporation
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/28/2021 12:00:00 AM +00:00,2/28/2021 11:59:59 PM +00:00,,Daily,nvidia shadowplay helper,Nvidia Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/27/2021 12:00:00 AM +00:00,2/27/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Music,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/26/2021 12:00:00 AM +00:00,2/26/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/25/2021 12:00:00 AM +00:00,2/25/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,LOGONUI.EXE,Microsoft Corporation
2/24/2021 12:00:00 AM +00:00,2/24/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Epic Games Launcher,"epic games, inc."
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,adobe download manager,Adobe Systems Incorporated
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,TASKMGR.EXE,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"epic games, inc."
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
2/23/2021 12:00:00 AM +00:00,2/23/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,MyASUS,ASUS
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/22/2021 12:00:00 AM +00:00,2/22/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Windows Calculator,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/21/2021 12:00:00 AM +00:00,2/21/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/20/2021 12:00:00 AM +00:00,2/20/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Epic Games Launcher,"Epic Games, Inc."
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Visual C++ 2008 Redistributable Setup,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,vcredist_x64.exe,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/19/2021 12:00:00 AM +00:00,2/19/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,AMD Radeon Software,Unknown
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/18/2021 12:00:00 AM +00:00,2/18/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/17/2021 12:00:00 AM +00:00,2/17/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/16/2021 12:00:00 AM +00:00,2/16/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/15/2021 12:00:00 AM +00:00,2/15/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Unreal Engine,"Epic Games, Inc."
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/14/2021 12:00:00 AM +00:00,2/14/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/13/2021 12:00:00 AM +00:00,2/13/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,nvidia container,Nvidia Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,ledger live,Ledger Live Team
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Node.js,Node.Js
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,asus on-screen display,ASUS
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,windows security notification icon,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,ARMOURYSOCKETSERVER.EXE,ASUS
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,Nvidia,Nvidia Corporation
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/12/2021 12:00:00 AM +00:00,2/12/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Zoom Meetings,"Zoom Video Communications, Inc."
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/11/2021 12:00:00 AM +00:00,2/11/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Epic Games Launcher,"Epic Games, Inc."
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,crashreportclient,"Epic Games, Inc."
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Zoom Meetings,"Zoom Video Communications, Inc."
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/10/2021 12:00:00 AM +00:00,2/10/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge (Legacy),Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Chrome,Google Llc
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Visual Studio,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
2/9/2021 12:00:00 AM +00:00,2/9/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
